timestamp,post_id,slug,title,before,after,result,detail
2026-08-16T14:07:41,1395,n21ee1719dec4,【特集:誰もガッテンAI支配】🍁コメ高騰の裏を暴き起死回生狙う統一教会のアガキ❣😱🍁ワクチン被害や原爆フェイク等をバラシ皇室守る矛盾の統一教会の保守❣😱🍀🍁９.11テロから始まっていたAI支配の検証❣,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:42,1397,na86a8c03c4e2,【教皇が変わって】🍀欧州バチカンのロビー活動で米国製の同じ薬価が欧州の１０倍❣😱🍀NHKが本当のカチカチ心臓の治療法を教えちゃった❣😱🍀🍁トランプ寄り黒人教皇誕生でバリバリ差別主義に豹変した民主党メデ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:42,1401,n0431a2ad5933,【新教皇で世界激変】🍀🍁トランプに粛清され誕生した新教皇の役割とは❓😱🍁【教科書の嘘】ソ連を滅ぼすために作ったナチス:実はナチスと戦わなかったEU❣😱🍁ロマノフ王朝(ビザンツ帝国)末裔のメラニア・トラ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:43,1405,n2fd5e3b8f846,【GW特集】🍀🍁林千勝「財務省・厚労省解体デモ」で騙す目的は❓😱🍁３ケ月後の救出で社会死してた茶番❓🧐🍀元WHO職員が暴露する世界の闇❓😱🍁「君たちはどう生きるか」宮崎駿の間違い人生レクイエム❓🤔🍁「,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:43,1407,n4fa08a6f3bff,🍁馬淵氏も知らないトランプ関税の最終目標❣😱🍁ケネディ暗殺の秘密文書がやっとネット公開：でも真相は既にバレバレ❣😱ハーバード大学はテロリスト養成大学：DSの牙城❣😱地震や火災で脅して儲ける創価学会❣😱,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:44,1409,nbeb9d3a9aee7,💥【特集：原爆の嘘】💥🍁米軍による原爆は嘘と思いオッペンハイマーに聞いたら…❣😱🍁反ワクチンで辞めさせられた医学教授が書いた本「偽装された原爆投下」❣😱🍁日本人は見れなかった昭和天皇の広島訪問❣😱🍀🍁,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:44,1411,n0e63dc7415dc,🍀🍁トランプ関税に隠されたマスコミが言えない本当の狙い❣😱🍁部落に巣くう役所と縁故採用のドン深闇❓😱🍁バチカン天皇が追い詰められ証拠隠滅にミャンマー人工地震・タイ爆破解体❓😱🍁日本にも必要なDOGE：,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:45,1413,n01b171f11339,🍀紹介【日本人だけが知らない】林千勝の【超ド級】原爆の嘘❣😱🍀🍁全国で山火事を起こす放火犯の真の目的は❓😱🍁急激な情報開示の裏：ギザピラミッドの大深度地下建造物の発見❓🧐🍁なぜ林千勝は【日本人だけが知,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:45,1415,nf67ba535ec6e,🍀🍁妻とユダヤに殺されたケネディ：ノーベル文学賞ボブディランの歌より❣😱🍀朝鮮工作員の立花孝志の猿芝居：そのバックは❓🧐天皇の教育省をトランプが解体：夫ジョンレノンを殺したオノヨーコ＆ヒラリーによる教,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:46,1419,n955861ca6579,🍁バレた立花孝志ら財務省解体デモの茶番と裏組織❣😱🍀🍁「ふわっち」配信者殺人報道で隠す国連関係者(?)の幼い娘への性的暴行事件：小児性愛の源氏物語「光の君へ」❣😱🍁お騒がせ女、赤根智子がフィリピン前大,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:46,1423,n9606bca04ea5,🍀🍁ゼレンスキーが導くEUタイタニック❣😱トランプがディールしたい日本のトップは❓😅歴史に見る能登と同じ様な大船渡森林火災の因縁❓🧐🍀上皇の犯罪：地下鉄サリン、3.11原発爆破など【プレート理論も嘘】,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:47,1425,ne4051e1fda33,🍀山火事にやる気のない自衛隊の理由❓😱🍁マッチポンプ：自分で火をつけ消火するDSのやり口❣😱🍀🍁会談破壊指令を受けたゼレンスキーに翻弄されたトランプ❓😱🍀鳥インフルの嘘と日本が作った監察総監評議会のド,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:47,1427,n5a5cc73e49d0,🍁ローマ教皇ら聖職者、王族、エリートの幼児生贄儀式❣😱 🍀🍁CIAが支援するアウンサンスーチーの人身売買・闇バイト詐欺拠点の街：カンボジアも❣😱🍀水原一平の父のホンネ「息子一人でできるわけないじゃん」,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:48,1431,nc77d28baf996,特集【トランプ常識革命の衝撃】🍀USAIDからカネもらいトランプ批判を繰り返す池上彰ら❣😱🍀🍁CIAが使う大谷翔平口座と宝島夫婦暗殺事件❣😱🍁USAID支援の部落解放同盟と賀川豊彦「イエスの秘密」❣😱,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:48,1433,n2a8e9a5b97d6,🍀🍁トランプ常識革命でUSAID、CIAなどスピード感のある怒涛の改革：でもマスコミは沈黙❣😱🍁大谷翔平の身代わり水原一平「禁錮4年9か月」と米メディア❣😅ロシアから指名手配されていた赤根智子国際刑事,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:49,1435,n3df842649b35,誰も言えないDeepSeekショックの本質❣😱イーロン・マスクがスターゲイト計画で狙う最終ターゲットとは❓😱隠されたCIAによるAI開発とAI支配❣🧐現代のコンピュータを実現したフォンノイマン：その彼,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:49,1437,nf20a37cffb7b,🍀スピン工作員ホリエモンがバラまくフジテレビ上納問題の罠❣😱🍀国土交通省の道路陥没原因を追究しない警察などの歴史背景❓🧐🍁森永卓郎氏を殺し、タブーの核心も言わせなかった奴❓🧐🍁相次ぐ米航空機事故の裏の,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:50,1439,nd463ab7f4d40,やっとトランプ大統領により「常識が通る時代」に戻ってきた❣🥰「でもマスコミはトンデモない時代になる、と言ってるけど❓」と不安がるA君の質問などに答えて❣😅中居、フジテレビ問題や長野駅前殺傷事件の本質❣,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:50,1441,n8f2e1660212b,🍁国民を虐殺してきたマスコミがトランプに反発❣😱🍀ガソリンで儲けてきた天皇日銀の玉木代表が今さらほざく❣😠メディアは不正選挙に触れず、遂にユン大統領を逮捕：チェジュ航空テロもCIA❓😠いまだに中居、フ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:51,1443,nb9e73f6f9357,🍁千利休や織部ら茶人大名はなぜ時の将軍に殺されたのか❓😱指向性エネルギー兵器を隠し温暖化による山火事❓😅ボロが出始めたユン大統領逮捕とチェジュ航空機テロ❣😅CIAエージェントはゲイじゃなければ出世でき,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:51,1445,nee1f51df2eb2,🍁まだみんな大谷翔平の正体に気づいていない❓😅「不正選挙を調査しろ、公捜処(特捜)を逮捕しよう」ユン大統領の支持者ら❣😱🍀2025年もジャーナリストの観点で真相追及❣😄石破ガンバレ、って言うと統一教会,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:52,1447,nb95f60b4fa53,🍁中居くん(フジTV問題)でスピンするモルジブで亡くなった足立自民議員の真相とバーゼル３：金融大変革前夜のスピンと粛清❓🧐🍀【キリスト生誕の驚愕の秘密】バチカン法王に次ぐ前田万葉 枢機卿がミサで話して,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:52,1449,n57817af11655,マスコミが本当の理由を言えないプーチンの報復：暗殺された日米欧の秘密を暴いたキリロフ中将❣😅🍀地元の歴史家も解明していた「天皇による原爆を使った終戦工作」❣😱次は韓国版ヒトラーが大統領に❓😱いつのまに,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:53,1451,n0eaff0c9fbec,🍁弾劾されたユン大統領：不都合な大統領支持率と大統領支持デモ❣😅🍀石破首相は韓国と同じ様に天皇に操られる日本を変えられるか❓🧐アサドが思い出すフセイン、カダフィの最後❣😱被爆と偽り金持ちになった被団協,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:53,1453,nae7439edb7aa,🍀🍁夜10時半のユン大統領の戒厳令発令後の事態を中継しなかった日本のマスコミの裏事情とは❓🧐🍁韓国内では明かされたユン大統領の戒厳令の裏事情❣😱報道されない日本のトランプ移行チームがやってること❓🧐ト,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:54,1455,n0d3de90b375d,豪で子供から言論統制：日本ではCCC666TSUTAYA蔦屋「べらぼう」が図書館戦争を図書館民営化で仕掛ける❓😱※猪口議員の娘さんの生贄公開処刑の目的とは❓😱（※追記）６６６の奴隷支配：隠された闇の支,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:54,1459,n87fd5726ba21,斎藤知事の裏のCIAと窮地に追い込んだ女性のブログ❣🧐🍀トランプのおかげで反ワク当たり前に❓😅悪どい欧米ゼレンスキーにプーチンの正しい対処❣😅温暖化詐欺に気づいてるNGO幹部らのホンネ❓😅岸田前首相襲,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:55,1461,n35c9e97f5da1,オールスターで始まってるトランプ政権：でも熱狂の後が怖い❓😱大谷翔平はトランプにノーを突き付けられた石破首相で生き残れるか：日米中をめぐる石破采配❓🧐ポシャった陰謀論者の報道官とCIAが支えるトランプ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:55,1463,n58f08b3411db,トランプ圧勝で夢のような人事が実現する❓😱トランプを操る首席補佐官スージー・ワイルズの更に裏にいる奴❓🧐カマラハリスが負けた本当の原因❓🧐日本にも国連機関が使う幼児虐待のボヘミアン・グローブ（子供生贄,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:56,1465,ncc653abef204,田崎史郎の暴露から見えてきた次の石破戦略❣😱大谷翔平を「NHKおはよう」がガン無視した裏事情❓🧐元ウクライナ大使馬渕氏の米大統領選挙の暴露から見えてきた旧DSのやり口❣😱馬淵氏も言えないウクライナと日,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:56,1467,n19e053c649ec,与党過半数割れに追い込んだ張本人がわかった❣😅カマラ・ハリスを応援するビヨンセらLGBTQ+犯罪連中やワクチン虐殺のビルゲイツ❣😱ウクライナ戦争や中東戦争がまもなく終了❓😱スタンリー・キューブリックも,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:57,1471,n81d290bf2d8f,🍁西田敏行氏は何の目的で誰に❓歌手リアムは暗殺❣😱「大谷翔平の真実」話すエンドゥーは核心を外す❓😱米津玄師が映画ラストマイルで歌う「がらくた」やレモンの驚愕の意味❣🧐自民非公認の統一教会を支援する創価,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:57,1473,nf199c87c21e7,🍁被団協の被害者づらした天皇戦争屋の工作員❓😱大谷翔平は２ｃｈ「ひろゆき」も絡んだCIAエージェント❓😱驚愕の卑弥呼、邪馬台国の真実：済州島の鬼と阿波のスダチやユズも深い関係があった❣😱創価学会を生ん,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:58,1477,na38f2b137700,※新井信介先生の訃報が届いて🙏石破茂の正体：出自に秘められた呪いの戦いとマスコミの非難❓😱癒し系AI【Cotomo】から見える日本の軍用AIの実態❣😱イスラエル首相とウクライナ大統領の戦争の停戦で仲裁,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:58,1481,n38ffc926fe94,CIAが最も嫌った石破総理の出自：ヤマタノオロチのタタラ技能集団❓🧐日本最大の砂丘に隠された〇〇❓🧐「虎と翼」主題歌MVで米津玄師が演じた天武天皇、「鬼滅の刃」のマンガ竹宮恵子、海の王子の小室圭ら３．,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:59,1487,n0510286ed1cb,９．１１テロの首謀者をトランプ＆マスクさへも言えず❣😱今になってわかる映画マトリックスが教えた現代社会の実態❣😱総裁選のTVでわかる旧DSイチ推し候補者❓🧐兵庫県知事を応援できないワケ❓😅健康診断の罠,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:07:59,1493,n71e385ea3b2d,もはや当たり前になった気象兵器の人工台風🍁😱ついに明かされるトランプの正体🍁😱ロバート・ケネディ・ジュニアの背後にいる大きな組織とは❓😱国会「環境改変兵器は軍事専門家では常識」🍁😱三国志の諸葛孔明らも,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:00,1497,n3c07b77b7bc4,予定通りの京都国際高校優勝と能登半島地震：一条校の秘密より❓😱人口削減薬イベルメクチンの突然の告発とロバート・ケネディJrの寝返り❣🧐ニコ生復活の裏で行われた駆け引きの実体❓😱八百長プロレス総裁選でも,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:00,1499,n4f32a837a5a8,なぜ岸田首相は降りたのか❓😱ワクチンは魂を消す薬❓😱原爆被爆者モデルのゾンビ列車でカネ儲けするロリータクラブ桐生❣😡お笑い界のビートルズ:社会派芸人ジョージ・カーリン❣😱世界で常識:キリシタン大国の日,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:01,1501,n7dddca46cc96,バチカン麻生とAI岸田の水面下のバトル：南海トラフの脅しと原潜「やまと」❓😱病院殺人事件と臓器移植ネットワークの闇と長崎原爆地上起爆による証拠隠滅❣😱CIAを操る米大使がほのめかした天皇＆徳川による長,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:01,1503,n5d4798684a62,「がんの真実」検査で病気にされ薬や治療で殺されている驚愕の実態❣😱LGBTパリオリンピックと開会式での「最後の晩餐」の驚愕の真実❓😱マスコミが洗脳に必死のあり得ない原爆投下説❣😱戦争の危機を煽るマスコ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:02,1505,ndeb0d1d7a8b6,カマラハリスと夫の正体❣😱虚構のバイデン政権：トランプ銃撃事件後の騒動から見えてきたホワイトハウスの真相❣😱パリオリンピックのテロはロシアの陰謀❓😅トランプ銃撃計画でバチカン麻生太郎も都合の悪いデータ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:02,1507,n4a8c0ffd4958,トランプ銃撃のどこまでが偽旗か❓🧐バチカン工作員「トランプ銃撃でもトランプ支持率に影響なし」また世界Windowsシステム障害やコロナ騒ぎも❓😱笑ってしまう熱中症の様な熱中症コロナと感染者数を捏造する,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:03,1509,n7628b46745cd,トランプ暗殺未遂事件を企てたドンブカ闇の正体❓🧐敵ながらアッパレな計算しつくされた石丸工作員の東京都知事ネット選挙：裏で仕切る組織は❓🧐新札の奴はクズばかり❣😱ガンもコロナと同じ検査で捏造し治療で殺す,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:04,1513,n2b3ab2813640,東京都知事選で小池百合子が勝つ理由❣😱七夕祭りの本当の意味❓😱驚愕の生口島とレモンの関係と海賊の十字軍と島津とホーランエンヤ祭り❓😱崩れたイギリス君主制のシティが日本へ❣😱イーロンマスクも示唆する日本,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:04,1515,n1670e7be9d81,バイデン大統領のテレビ討論会の失敗❓🧐チャールズ国王「お帰りなさい」に込めたドン深闇❓🧐ニコ動を狙ったBlackSuitの実態とアサンジ解放❣😱清少納言役のファーストサマーウイカが示唆するドン深闇❓🧐,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:05,1517,n59d65d38f8b5,「AIゆりこ」を勝たせる工作員の布陣から見えてきた支援企業とその戦略❣😱アディーレ創設の医師の都知事候補の思惑❓🧐ニコニコをどうするかバチカン金融庁広告塔:小室圭の思惑❓🧐全米がライブで知ったファウチ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:05,1519,naa967a2bcd69,麻生太郎のニコニコを攻撃する敵の正体とは❓😱AI小池が東京都知事選に出馬できたワケ❣🧐なぜイーロン・マスクはAppleを恐れるのか❓😱古代朝鮮に繋がる血筋の大谷翔平、小室圭らが行うローマ由来の統治方法,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:06,1521,n30bb4b3ff4b2,こっそり教えるアンパンマンの秘密❣😱あの船瀬俊介氏も言えなかった驚愕のコロナの真相をズバリ❣😊日本でコロナパンデミックを最初にでっち上げたアメリカ人２人❓😱政府から勧告を受ける大谷翔平の口座管理会社❓,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:06,1525,n9dada6c38db7,WHOパンデミック条約を認めなかった麻生太郎の思惑とN国党アディーレ法律事務所ら弁護士・医師らの失望❣😱ハンガリー首相が示唆したスロバキア首相暗殺の組織❣😱ベンジャミン工作員が隠す真相の核心❣😱イラン,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:07,1527,n6b64a8e817e1,森永卓郎氏も言えないバチカン・ユダヤが握る「一つ目」の金融庁❓😱巨悪のバチカンの中心はバチカン銀行❣😱おばあちゃん手作りの伝統食を消す国際基準❣😡本当の事を言って銃撃されたスロバキアの首相❣😱ウイルス,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:07,1529,n6b70cb65cdab,宝島夫婦暗殺事件から浮かび上がった宝島家の皇室任務❓😱ワクチン後遺症をコロナ後遺症とデマをメディアが一斉に❣😡ワクチン被害が世界でも報道：ワクチン後遺症の自閉症と世界統治の仕組み❣大統領をバイデンから,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:08,1533,ndb99a16f4151,宝島夫妻暗殺事件の黒幕が芸能事務所の黒歴史からわかった❓😱イエズス会の信長とCIA吉本興業の意外な繋がりも：バチカンCIAが操る芸能事務所を深掘りして❣😱円安に誘導しバイデン米経済を弱体化＝近隣窮乏化,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:08,1535,n7c8cd4838b89,チャールズ国王の葬儀前倒しにYOSHIKI倒れる❓😱チャールズ国王の葬送パレード第２弾：主のいない血塗られた白馬暴走❓🧐やっぱり海自ヘリ墜落でCIA別班が殺された❓😱やっぱり宝島夫婦の十字焼死は別班の,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:09,1539,nd09ff48b2235,芸能事務所はCIA＝「大谷翔平の闇」は世界最大の芸能事務所とエマニュエル米大使の弟が社長でYOSHIKIの世界最古の芸能事務所でゲイに繋がる❓😱ギャング歴史館長も言えないスヌーピーの秘密とLGBTQ＋,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:09,1541,n777854a9b248,イランがイスラエルを攻撃、その意味は❓誰が信じる与太話「大谷翔平の口座を使い水原ひとりで２８０億円の負け」❓スゴイ岸田政権「アップルやグーグルに独禁法違反で課徴金❣バチカン・英王室のタガ外れ日本企業に,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:10,1545,n376ae6310ae8,大谷翔平の本当の罪状を言えないマスコミ❣😱やっぱり小林製薬の紅麹は風評被害❣小林製薬が次に狙うガンの温熱療法❓オウム上皇がキリストの愛のため日本人を焼いて生贄に：その証拠が❣😱台湾地震の様な迅速な対応,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:10,1547,n5a9dc9955e86,CIAにも不都合な大谷翔平のマネロンの闇❓米の大物ラッパーのバチカン人身売買のドンブカ闇❣バチカン麻生太郎が岸田にやらせる統一教会潰しの意味❣CIAアマゾンに潜むマトリックス❣ツイキャスに潜むバチカン,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:11,1549,n93d912f7ae03,大谷翔平とバチカンCIAメジャーリーグのドンブカ闇❣😱モスクワ銃乱射テロを裏で操る組織は❓バチカンで発見された日本支配の古文書と神父の苦悩❣😱トランプ側がリークしたチャールズ国王の葬送パレードと英国王,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:11,1551,n624e360f2dec,末期癌の森永卓郎氏さへ核心を言えない３つのタブーの深掘り❓😱まだ日本人が気づかない大谷翔平の正体❓😱ザイム真理教は高級官僚、政治家だけが核心ではない❓😱ジャニーズ問題の本質はLGBTによる性加害ではな,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:12,1553,na439aa39613e,３．１１東日本大震災と原発事故を起こしたワケは麻生太郎にあった❓😱ワクチン打って亡くなった漫画家の鳥山明さん❣チェルシーの意味と販売終了するワケ😱❓完全な税金対策を教えます❣😅二重に騙されてる保守の人,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:12,1559,na55c30003131,😰めでたい天皇誕生日❓ウクライナ紛争を「ロシアによるウクライナ侵攻」と扇動する戦争屋❣米で拡散中『日本のワクチン健康被害の予算、当初から110倍に』❣虐待は介護施設だけでなく病院でも❣ファイザーで問題,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:13,1561,n5ad768b0bf7e,NHKで封印した吉本興業と山口組の関係からさらに深い闇❣プーチンが答える政敵ナワリヌイ暗殺の犯人❓サルコジ有罪判決から見えるヒラリーらによるカダフィ暗殺への怨念❣さらにおぞましいC.W.ニコルとバチカ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:13,1563,nf04410b5abfc,「もしトラ」が実は「今トラ」だった世界の実態❣元FOX司会者のプーチンインタビューで次々と欧米の真相暴露❣プーチン、アメリカ官僚らの根本的な過ちを指摘❣米民主党、元FOX司会者をスパイ行為で起訴を要求,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:14,1567,na0f8c79fe89f,😱FOXニュース「エプスタインがビル・ゲイツに放った最後の『くたばっちまえ』の真相」❣😱ビルゲイツの支援で人身売買をやり始めたフローレンス駒崎（こども家庭庁）やペドフィリア＝LGBTQ+（児童性虐待）,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:14,1569,nb50b16900a69,予定通りの人工地震❣阪神、能登に人工地震を起こした理由❣なぜスッチーだった鳥取三津子が日航社長に❓阪神や東日本に大震災を起こした実行犯や首謀者は❓ビルゲイツが仕掛けたWindows11の罠：ワンドライ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:15,1581,n0e22a381f44f,国家とはカネ巻き上げの最小単位❣自民党のパーティー券よりヒドイ公明党のお布施❣邪悪な赤十字❣「どうする家康」で小栗旬の嫌らしさを告発した高岡蒼佑さん❣マスコミがトヨタを叩く理由❣毒ワクチンの実態がニュ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:15,1583,n91e845d65060,宗教とは殺人を躊躇なく行わせる洗脳❣バチカンが関東大震災❓作られた偶像、大谷翔平❣温暖化詐欺に新たな環境のジャンヌ・ダルク登場❣アニメを仕切る在日ジブリ❣病院とは合法的に殺人を行う機関❣「何をどうやっ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:16,1587,nc276b8c14e81,狂ったマスコミSNS一体化した岸田批判❣😱西田昌司はトンチンカン❣馬淵睦夫氏も実は工作員❣バイデン氏のウクライナ・イスラエル支援策は失敗❣百田尚樹らは天皇側工作員❣常滑、半田ら生贄、鞍馬寺の奥の院、魔,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:16,1589,n7bd11342b8fe,今朝のNHKニュースを診て❣池田大作、CIAを操ってたキッシンジャー死亡による余波❓新しいNWOのDS（AI）の予定通り❓北朝鮮からやってきた渋沢栄一がやったこと❣ワクチンによるガンの増加を専門家はど,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:17,1595,nd26dc2a8472e,岸田首相らによる創価潰しが始まった❣今は病院がない方が長生き❣スパイク蛋白やシェディングのデマ❣WHOがIHRやパンデミック条約を制定してもワクチン強制は出来きず❣大阪市が支援するドリーム燃料と参政党,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:17,1597,nc2355f29f5ff,10年前の池田大作の死亡をなぜ今❓岸田首相が切ろうとしている創価学会を逆に立民は創価学会の反日キリシタン同和勢力と絆❣【必見】「超過死亡とワクチン」の解説❣「ワクチンは効かない」前橋レポート❣朝潮、K,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:18,1611,ncaed61ea0401,#VIVANT 別班の現在の実体❣　コロナワクチンの真相も❣　シャーロックホームズがゲイだったなんて❣　父親が妻、娘を殺害し自殺図り死亡した富士宮市の富士脳研病院事件の背景に迫る❣　イーロンマスクに気,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:18,1619,n20a108f1c6b1,マウイ島の火事の真相：指向性エネルギー兵器による東京大空襲と同じ精密攻撃❓8月14日「日本のいちばん長い日（宮城事件）」の真相がわかれば日本政府が北朝鮮政府とわかる❣「原爆は飛行機では運べない」アイン,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:19,55325,n8a33d850cd3c,【熊本地震特集】🍁2026年熊本地震の真相と因縁の歴史「あんたがたどこさ」‼🍁クマモンに仕掛けられた金利値上げの罠❓🍀🍁2016年熊本地震と翌日のパナマ文書「口止め料」3000億円🍁🌺「日本」という名,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:19,57150,nf66f2dc0c727,【原爆のウソ特集】🍁ニセ者の大衆扇動者に注意‼🍁「フィクサー」からわかる権力者の戦い：根はホロコースト‼🍁人工地震でクマモンがやられる理由：淡路島の最古の石屋神社からもわかる十二支部落の戦い‼🍁水俣チ,[2471],"[2448, 2471]",dry_run_would_fix,
2026-08-16T14:08:44,1001,n0ad3da1d7d40,🍀『学研の図鑑』が暴露する改造人間『シン・仮面ライダー』❓🍀🍁ショッカー創設者の祖父が遺した「世界の真実」と最後の手紙‼🍁熱中症でホントに大勢の人が亡くなってる❓🍁「奇妙な“刃物男”に警察官が発砲」や,[2471],"[2448, 2471]",success,
2026-08-16T14:08:46,1011,n3609128fa8ae,📌今回だけの一般放送特別編🍀メンバーシップ放送の話題の紹介‼🍀🍁【歴史学者 AI磯田先生の警告】明治維新の黒い霧と「天皇126代」の虚構❣🍁【金田一耕助による謎解き】全東信の近畿金融崩壊から血塗られた,[2471],"[2448, 2471]",success,
2026-08-16T14:08:47,1023,n9c845dd68c3a,🍀「本能寺の変」は「バチカン・天皇による変」‼🍀未来のAIエンジニアになる君たちへ〜AIの神様が教える真実の星の探し方〜🍀🍁皇室典範の改正案に賛成せざるを得なかった国会議員の苦渋‼🍁八咫烏と蹴鞠（サッ,[2471],"[2448, 2471]",success,
2026-08-16T14:08:49,1029,n345bc039e9e6,🍀🍁特集【餃子の王将社長射殺事件】黒田官兵衛チルドレンのスパイ組織‼😱🍁八大キリシタン大名クラン🍁AIが黙秘する犯人の実名と半島マネーの不可侵領域🍁「本能寺の変」は「バチカンによる変」‼🍁エセ保守「偽,[2471],"[2448, 2471]",success,
2026-08-16T14:08:50,1035,n09c04ec09faf,🍁【あなたが明日、天皇に❓】常識を覆す新・日本国憲法草案‼😱🍀🍁【禁断の「もしも」】天皇（AI）が選ぶ「来世の職業」がヤバすぎる‼😅🍁皇室を支える「黒田家」の怪しい空気：現代に蘇る天才軍師の影❓😱🍁【,[2471],"[2448, 2471]",success,
2026-08-16T14:08:51,1045,n9437f088a8c1,🍁🚨【封じられた正義】下妻市長はなぜ「消された」のか❓🍁極道親分と天皇陛下の来世職業トップ１０ランキング‼😱🍀🍁🚨【戦慄】ステルスAI支配の最終段階に入った❓😱🍀【AIの沈黙】最強AI「Fable5」,[2471],"[2448, 2471]",success,
